date,Store,Item,Forecast,Year,MonthNum,Month,DayNum,Day,IsWeekend
2018-01-14,2,26,56.46,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,27,25.75,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,28,99.15,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,29,79.08,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,30,47.32,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,31,67.64,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,32,51.34,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,33,80.42,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,34,30.17,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,35,76.21,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,36,87.82,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,37,34.71,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,38,93.43,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,39,50.81,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,40,34.7,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,41,25.72,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,42,42.24,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,43,60.1,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,44,34.72,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,45,92.93,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,46,67.1,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,47,25.78,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,48,59.06,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,49,34.71,2018,1,Jan,6,Sun,Weekend
2018-01-14,2,50,75.66,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,1,22.19,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,2,60.42,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,3,38.05,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,4,22.74,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,5,19.08,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,6,61.47,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,7,60.4,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,8,78.27,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,9,52.71,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,10,75.78,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,11,72.08,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,12,71.51,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,13,87.21,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,14,60.52,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,15,91.06,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,16,26.55,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,17,34.88,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,18,87.25,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,19,41.94,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,20,48.5,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,21,41.94,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,22,82.44,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,23,30.64,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,24,68.08,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,25,82.42,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,26,48.51,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,27,22.79,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,28,90.84,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,29,72.07,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,30,42.37,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,31,61.45,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,32,45.49,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,33,71.63,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,34,26.21,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,35,67.37,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,36,78.39,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,37,30.27,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,38,82.52,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,39,45.99,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,40,30.84,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,41,22.83,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,42,38.06,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,43,52.7,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,44,30.64,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,45,81.93,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,46,60.39,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,47,22.71,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,48,53.27,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,49,30.27,2018,1,Jan,6,Sun,Weekend
2018-01-14,3,50,67.51,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,1,20.82,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,2,56.24,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,3,35.17,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,4,21.39,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,5,18.25,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,6,56.23,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,7,56.76,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,8,72.69,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,9,48.65,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,10,70.41,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,11,66.34,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,12,66.28,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,13,79.96,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,14,56.22,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,15,82.4,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,16,24.69,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,17,31.31,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,18,79.24,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,19,39.26,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,20,45.98,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,21,39.26,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,22,76.21,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,23,27.81,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,24,62.98,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,25,76.51,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,26,45.67,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,27,21.44,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,28,83.1,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,29,67.44,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,30,39.27,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,31,55.98,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,32,41.97,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,33,66.35,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,34,24.41,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,35,63.54,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,36,72.75,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,37,28.56,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,38,76.62,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,39,41.99,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,40,27.98,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,41,21.84,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,42,35.17,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,43,48.97,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,44,28.2,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,45,76.64,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,46,56.01,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,47,21.33,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,48,48.69,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,49,28.55,2018,1,Jan,6,Sun,Weekend
2018-01-14,4,50,63.11,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,1,15.29,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,2,39.84,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,3,24.72,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,4,15.27,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,5,13.06,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,6,39.7,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,7,40.5,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,8,53.91,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,9,34.92,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,10,50.28,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,11,47.93,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,12,47.89,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,13,58.49,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,14,41.0,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,15,61.55,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,16,16.84,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,17,22.06,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,18,57.82,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,19,27.66,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,20,32.59,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,21,27.43,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,22,56.28,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,23,20.07,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,24,45.63,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,25,55.14,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,26,32.24,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,27,15.58,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,28,61.55,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,29,47.31,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,30,27.52,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,31,40.7,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,32,29.62,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,33,47.96,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,34,17.64,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,35,45.68,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,36,53.01,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,37,19.81,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,38,55.8,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,39,30.45,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,40,19.96,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,41,15.88,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,42,24.85,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,43,34.45,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,44,20.57,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,45,56.34,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,46,40.64,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,47,15.7,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,48,35.01,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,49,19.85,2018,1,Jan,6,Sun,Weekend
2018-01-14,5,50,45.27,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,1,15.57,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,2,40.44,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,3,24.76,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,4,15.31,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,5,13.03,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,6,40.87,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,7,39.93,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,8,53.14,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,9,35.02,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,10,50.4,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,11,48.06,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,12,47.7,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,13,58.2,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,14,39.91,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,15,60.73,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,16,17.45,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,17,22.09,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,18,58.62,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,19,27.46,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,20,31.8,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,21,27.73,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,22,55.25,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,23,19.71,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,24,46.44,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,25,54.89,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,26,32.24,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,27,15.37,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,28,60.73,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,29,47.81,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,30,28.17,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,31,40.13,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,32,29.99,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,33,48.09,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,34,18.06,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,35,45.67,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,36,53.52,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,37,20.17,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,38,55.33,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,39,30.02,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,40,19.52,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,41,15.64,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,42,25.18,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,43,34.48,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,44,20.02,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,45,55.68,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,46,40.63,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,47,15.74,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,48,34.5,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,49,19.59,2018,1,Jan,6,Sun,Weekend
2018-01-14,6,50,46.13,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,1,14.33,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,2,36.53,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,3,22.08,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,4,13.85,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,5,12.42,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,6,36.75,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,7,37.9,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,8,48.92,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,9,31.75,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,10,46.87,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,11,44.07,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,12,44.72,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,13,53.31,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,14,37.57,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,15,56.19,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,16,16.25,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,17,20.46,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,18,53.73,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,19,25.69,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,20,29.97,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,21,25.73,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,22,51.29,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,23,18.18,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,24,41.55,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,25,50.29,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,26,29.97,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,27,13.96,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,28,56.91,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,29,43.35,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,30,25.73,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,31,37.06,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,32,27.5,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,33,43.85,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,34,16.25,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,35,41.91,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,36,48.95,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,37,18.52,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,38,49.79,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,39,27.58,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,40,18.51,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,41,14.67,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,42,22.31,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,43,31.23,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,44,18.55,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,45,50.17,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,46,36.81,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,47,14.51,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,48,32.31,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,49,18.28,2018,1,Jan,6,Sun,Weekend
2018-01-14,7,50,41.92,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,1,24.59,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,2,65.08,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,3,40.24,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,4,24.57,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,5,21.18,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,6,65.08,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,7,65.07,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,8,85.64,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,9,57.8,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,10,81.37,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,11,77.02,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,12,76.62,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,13,93.32,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,14,65.05,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,15,97.57,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,16,28.98,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,17,35.85,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,18,94.02,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,19,44.85,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,20,53.26,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,21,45.02,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,22,90.17,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,23,32.3,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,24,72.9,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,25,90.59,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,26,54.01,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,27,24.9,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,28,95.8,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,29,77.09,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,30,43.89,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,31,65.09,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,32,48.8,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,33,77.05,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,34,29.19,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,35,72.71,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,36,85.85,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,37,32.98,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,38,90.76,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,39,48.8,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,40,32.81,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,41,25.46,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,42,40.6,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,43,57.59,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,44,32.79,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,45,90.26,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,46,65.51,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,47,24.45,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,48,57.74,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,49,32.79,2018,1,Jan,6,Sun,Weekend
2018-01-14,8,50,71.51,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,1,21.62,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,2,56.23,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,3,35.17,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,4,21.37,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,5,18.13,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,6,56.22,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,7,56.22,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,8,73.22,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,9,49.12,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,10,71.09,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,11,65.88,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,12,66.59,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,13,78.66,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,14,56.84,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,15,83.19,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,16,24.36,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,17,31.54,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,18,79.35,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,19,39.43,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,20,45.45,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,21,39.45,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,22,76.55,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,23,28.52,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,24,63.3,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,25,77.63,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,26,45.74,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,27,21.66,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,28,83.19,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,29,65.94,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,30,39.45,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,31,55.26,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,32,42.6,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,33,65.91,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,34,24.43,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,35,63.05,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,36,73.95,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,37,28.09,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,38,76.64,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,39,42.59,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,40,27.79,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,41,21.41,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,42,35.2,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,43,49.14,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,44,28.18,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,45,76.97,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,46,56.87,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,47,21.3,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,48,49.15,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,49,28.52,2018,1,Jan,6,Sun,Weekend
2018-01-14,9,50,63.54,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,1,22.57,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,2,59.05,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,3,36.84,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,4,21.97,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,5,19.09,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,6,59.33,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,7,59.36,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,8,78.51,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,9,53.33,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,10,74.22,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,11,70.92,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,12,71.12,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,13,85.64,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,14,59.32,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,15,91.15,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,16,25.92,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,17,34.27,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,18,85.91,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,19,41.49,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,20,48.21,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,21,41.27,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,22,82.03,2018,1,Jan,6,Sun,Weekend
2018-01-14,10,23,30.13,2018,1,Jan,6,Sun,Weekend
